Время;Канал A
(с);(В)

-2,49619997;-0,00094607
-2,49614997;-0,00094607
-2,49609997;-0,00094607
-2,49604997;-0,00094607
-2,49599997;-0,00094607
-2,49594997;-0,00094607
-2,49589997;-0,00094607
-2,49584997;-0,00094607
-2,49579997;-0,00094607
-2,49574997;-0,00094607
-2,49569997;-0,00094607
-2,49564997;0,00799585
-2,49559997;-0,00094607
-2,49554997;-0,00094607
-2,49549997;-0,00094607
-2,49544997;-0,00094607
-2,49539997;-0,00094607
-2,49534997;-0,00094607
-2,49529997;-0,00094607
-2,49524997;-0,00094607
-2,49519997;-0,00094607
-2,49514997;-0,00094607
-2,49509997;-0,00094607
-2,49504997;-0,00094607
-2,49499997;-0,00094607
-2,49494997;-0,00094607
-2,49489997;-0,00094607
-2,49484997;0,00799585
-2,49479997;-0,00094607
-2,49474997;-0,00094607
-2,49469997;-0,00094607
-2,49464997;-0,00094607
-2,49459997;-0,00094607
-2,49454997;-0,00094607
-2,49449997;-0,00094607
-2,49444997;-0,00094607
-2,49439997;-0,00094607
-2,49434997;-0,00094607
-2,49429997;-0,00094607
-2,49424997;-0,00094607
-2,49419997;-0,00094607
-2,49414997;-0,00094607
-2,49409997;-0,00094607
-2,49404997;-0,00094607
-2,49399997;-0,00094607
-2,49394997;-0,00094607
-2,49389997;-0,00094607
-2,49384997;-0,00094607
-2,49379997;-0,00094607
-2,49374997;-0,00094607
-2,49369997;-0,00094607
-2,49364997;0,00799585
-2,49359997;-0,00094607
-2,49354997;-0,00094607
-2,49349997;-0,00094607
-2,49344997;0,00799585
-2,49339997;0,00799585
-2,49334997;-0,00094607
-2,49329997;-0,00094607
-2,49324997;-0,00094607
-2,49319997;-0,00094607
-2,49314997;-0,00094607
-2,49309997;-0,00094607
-2,49304997;0,00799585
-2,49299997;-0,00094607
-2,49294997;0,00799585
-2,49289997;-0,00094607
-2,49284997;0,00799585
-2,49279997;0,00799585
-2,49274997;0,00799585
-2,49269997;0,00799585
-2,49264997;-0,00094607
-2,49259997;-0,00094607
-2,49254997;-0,00094607
-2,49249997;-0,00094607
-2,49244997;0,00799585
-2,49239997;0,00799585
-2,49234997;0,00799585
-2,49229997;-0,00094607
-2,49224997;-0,00094607
-2,49219997;-0,00094607
-2,49214997;-0,00094607
-2,49209997;-0,00094607
-2,49204997;-0,00094607
-2,49199997;0,00799585
-2,49194997;-0,00094607
-2,49189997;-0,00094607
-2,49184997;-0,00094607
-2,49179997;-0,00094607
-2,49174997;-0,00094607
-2,49169997;-0,00094607
-2,49164997;-0,00094607
-2,49159997;-0,00094607
-2,49154997;0,00799585
-2,49149997;-0,00094607
-2,49144997;-0,00094607
-2,49139997;-0,00094607
-2,49134997;-0,00094607
-2,49129997;-0,00094607
-2,49124997;-0,00094607
-2,49119997;-0,00094607
-2,49114997;-0,00094607
-2,49109997;-0,00094607
-2,49104997;-0,00094607
-2,49099997;-0,00094607
-2,49094997;-0,00094607
-2,49089997;-0,00094607
-2,49084997;-0,00094607
-2,49079997;-0,00094607
-2,49074997;-0,00094607
-2,49069997;-0,00094607
-2,49064997;-0,00094607
-2,49059997;-0,00094607
-2,49054997;-0,00094607
-2,49049997;0,00799585
-2,49044997;0,00799585
-2,49039997;0,00799585
-2,49034997;-0,00094607
-2,49029997;-0,00094607
-2,49024997;-0,00094607
-2,49019997;-0,00094607
-2,49014997;0,00799585
-2,49009997;-0,00094607
-2,49004997;-0,00094607
-2,48999997;-0,00094607
-2,48994997;-0,00094607
-2,48989997;-0,00094607
-2,48984997;0,00799585
-2,48979997;-0,00094607
-2,48974997;-0,00094607
-2,48969997;-0,00094607
-2,48964997;0,00799585
-2,48959997;-0,00094607
-2,48954997;-0,00094607
-2,48949997;-0,00094607
-2,48944997;-0,00094607
-2,48939997;-0,00094607
-2,48934997;-0,00094607
-2,48929997;-0,00094607
-2,48924997;-0,00094607
-2,48919997;-0,00094607
-2,48914997;-0,00094607
-2,48909997;-0,00094607
-2,48904997;-0,00094607
-2,48899997;-0,00094607
-2,48894997;-0,00094607
-2,48889997;-0,00094607
-2,48884997;-0,00094607
-2,48879997;-0,00094607
-2,48874997;-0,00094607
-2,48869997;-0,00094607
-2,48864997;0,00799585
-2,48859997;0,00799585
-2,48854997;-0,00094607
-2,48849997;-0,00094607
-2,48844997;-0,00094607
-2,48839997;-0,00094607
-2,48834997;-0,00094607
-2,48829997;-0,00094607
-2,48824997;-0,00094607
-2,48819997;-0,00094607
-2,48814997;-0,00094607
-2,48809997;-0,00094607
-2,48804997;-0,00094607
-2,48799997;-0,00094607
-2,48794997;-0,00094607
-2,48789997;-0,00094607
-2,48784997;-0,00094607
-2,48779997;-0,00094607
-2,48774997;0,00799585
-2,48769997;-0,00094607
-2,48764997;-0,00094607
-2,48759997;-0,00094607
-2,48754997;-0,00094607
-2,48749997;0,00799585
-2,48744997;-0,00094607
-2,48739997;-0,00094607
-2,48734997;0,00799585
-2,48729997;-0,00094607
-2,48724997;-0,00094607
-2,48719997;-0,00094607
-2,48714997;-0,00094607
-2,48709997;-0,00094607
-2,48704997;-0,00094607
-2,48699997;-0,00094607
-2,48694997;0,00799585
-2,48689997;-0,00094607
-2,48684997;-0,00094607
-2,48679997;-0,00094607
-2,48674997;0,00799585
-2,48669997;-0,00094607
-2,48664997;0,00799585
-2,48659997;0,00799585
-2,48654997;0,00799585
-2,48649997;0,00799585
-2,48644997;-0,00094607
-2,48639997;-0,00094607
-2,48634997;0,00799585
-2,48629997;-0,00094607
-2,48624997;-0,00094607
-2,48619997;-0,00094607
-2,48614997;-0,00094607
-2,48609997;-0,00094607
-2,48604997;0,00799585
-2,48599997;-0,00094607
-2,48594997;-0,00094607
-2,48589997;-0,00094607
-2,48584997;-0,00094607
-2,48579997;-0,00094607
-2,48574997;0,00799585
-2,48569997;-0,00094607
-2,48564997;0,00799585
-2,48559997;0,00799585
-2,48554997;0,00799585
-2,48549997;0,00799585
-2,48544997;0,00799585
-2,48539997;-0,00094607
-2,48534997;-0,00094607
-2,48529997;-0,00094607
-2,48524997;-0,00094607
-2,48519997;0,00799585
-2,48514997;-0,00094607
-2,48509997;-0,00094607
-2,48504997;-0,00094607
-2,48499997;-0,00094607
-2,48494997;-0,00094607
-2,48489997;-0,00094607
-2,48484997;-0,00094607
-2,48479997;-0,00094607
-2,48474997;-0,00094607
-2,48469997;-0,00094607
-2,48464997;-0,00094607
-2,48459997;-0,00094607
-2,48454997;-0,00094607
-2,48449997;0,00799585
-2,48444997;0,00799585
-2,48439997;0,00799585
-2,48434997;0,00799585
-2,48429997;0,00799585
-2,48424997;0,00799585
-2,48419997;-0,00094607
-2,48414997;-0,00094607
-2,48409997;0,00799585
-2,48404997;-0,00094607
-2,48399997;0,00799585
-2,48394997;0,00799585
-2,48389997;-0,00094607
-2,48384997;-0,00094607
-2,48379997;0,00799585
-2,48374997;-0,00094607
-2,48369997;-0,00094607
-2,48364997;-0,00094607
-2,48359997;-0,00094607
-2,48354997;-0,00094607
-2,48349997;-0,00094607
-2,48344997;-0,00094607
-2,48339997;-0,00094607
-2,48334997;-0,00094607
-2,48329997;0,00799585
-2,48324997;-0,00094607
-2,48319997;-0,00094607
-2,48314997;-0,00094607
-2,48309997;-0,00094607
-2,48304997;-0,00094607
-2,48299997;-0,00094607
-2,48294997;-0,00094607
-2,48289997;-0,00094607
-2,48284997;-0,00094607
-2,48279997;-0,00094607
-2,48274997;-0,00094607
-2,48269997;-0,00094607
-2,48264997;0,00799585
-2,48259997;0,00799585
-2,48254997;-0,00094607
-2,48249997;-0,00094607
-2,48244997;-0,00094607
-2,48239997;-0,00094607
-2,48234997;0,00799585
-2,48229997;-0,00094607
-2,48224997;-0,00094607
-2,48219997;0,00799585
-2,48214997;-0,00094607
-2,48209997;-0,00094607
-2,48204997;-0,00094607
-2,48199997;-0,00094607
-2,48194997;-0,00094607
-2,48189997;-0,00094607
-2,48184997;0,00799585
-2,48179997;-0,00094607
-2,48174997;-0,00094607
-2,48169997;-0,00094607
-2,48164997;-0,00094607
-2,48159997;-0,00094607
-2,48154997;-0,00094607
-2,48149997;-0,00094607
-2,48144997;-0,00094607
-2,48139997;-0,00094607
-2,48134997;-0,00094607
-2,48129997;-0,00094607
-2,48124997;0,00799585
-2,48119997;-0,00094607
-2,48114997;-0,00094607
-2,48109997;-0,00094607
-2,48104997;0,00799585
-2,48099997;0,00799585
-2,48094997;-0,00094607
-2,48089997;-0,00094607
-2,48084997;-0,00094607
-2,48079997;0,00799585
-2,48074997;0,00799585
-2,48069997;-0,00094607
-2,48064997;-0,00094607
-2,48059997;-0,00094607
-2,48054997;-0,00094607
-2,48049997;-0,00094607
-2,48044997;-0,00094607
-2,48039997;-0,00094607
-2,48034997;-0,00094607
-2,48029997;-0,00094607
-2,48024997;-0,00094607
-2,48019997;0,00799585
-2,48014997;0,00799585
-2,48009997;0,00799585
-2,48004997;0,00799585
-2,47999997;0,00799585
-2,47994997;0,00799585
-2,47989997;-0,00094607
-2,47984997;0,00799585
-2,47979997;-0,00094607
-2,47974997;-0,00094607
-2,47969997;-0,00094607
-2,47964997;-0,00094607
-2,47959997;-0,00094607
-2,47954997;-0,00094607
-2,47949997;0,00799585
-2,47944997;0,00799585
-2,47939997;-0,00094607
-2,47934997;0,00799585
-2,47929997;0,00799585
-2,47924997;0,00799585
-2,47919997;-0,00094607
-2,47914997;-0,00094607
-2,47909997;0,00799585
-2,47904997;-0,00094607
-2,47899997;-0,00094607
-2,47894997;-0,00094607
-2,47889997;-0,00094607
-2,47884997;-0,00094607
-2,47879997;0,00799585
-2,47874997;0,00799585
-2,47869997;0,00799585
-2,47864997;-0,00094607
-2,47859997;0,00799585
-2,47854997;0,00799585
-2,47849997;0,00799585
-2,47844997;0,00799585
-2,47839997;-0,00094607
-2,47834997;-0,00094607
-2,47829997;-0,00094607
-2,47824997;-0,00094607
-2,47819997;-0,00094607
-2,47814997;0,00799585
-2,47809997;0,01693777
-2,47804997;-0,00094607
-2,47799997;-0,00094607
-2,47794997;-0,00094607
-2,47789997;0,00799585
-2,47784997;0,00799585
-2,47779997;-0,00094607
-2,47774997;-0,00094607
-2,47769997;-0,00094607
-2,47764997;-0,00094607
-2,47759997;-0,00094607
-2,47754997;0,00799585
-2,47749997;-0,00094607
-2,47744997;-0,00094607
-2,47739997;-0,00094607
-2,47734997;-0,00094607
-2,47729997;-0,00094607
-2,47724997;0,00799585
-2,47719997;0,00799585
-2,47714997;-0,00094607
-2,47709997;-0,00094607
-2,47704997;-0,00094607
-2,47699997;-0,00094607
-2,47694997;-0,00094607
-2,47689997;-0,00094607
-2,47684997;-0,00094607
-2,47679997;-0,00094607
-2,47674997;0,00799585
-2,47669997;-0,00094607
-2,47664997;0,00799585
-2,47659997;-0,00094607
-2,47654997;-0,00094607
-2,47649997;0,00799585
-2,47644997;-0,00094607
-2,47639997;-0,00094607
-2,47634997;-0,00094607
-2,47629997;-0,00094607
-2,47624997;0,00799585
-2,47619997;-0,00094607
-2,47614997;-0,00094607
-2,47609997;-0,00094607
-2,47604997;-0,00094607
-2,47599997;-0,00094607
-2,47594997;-0,00094607
-2,47589997;-0,00094607
-2,47584997;-0,00094607
-2,47579997;0,00799585
-2,47574997;-0,00094607
-2,47569997;-0,00094607
-2,47564997;-0,00094607
-2,47559997;0,00799585
-2,47554997;0,00799585
-2,47549997;-0,00094607
-2,47544997;-0,00094607
-2,47539997;0,00799585
-2,47534997;-0,00094607
-2,47529997;-0,00094607
-2,47524997;-0,00094607
-2,47519997;-0,00094607
-2,47514997;-0,00094607
-2,47509997;-0,00094607
-2,47504997;-0,00094607
-2,47499997;-0,00094607
-2,47494997;-0,00094607
-2,47489997;-0,00094607
-2,47484997;-0,00094607
-2,47479997;0,00799585
-2,47474997;0,00799585
-2,47469997;-0,00094607
-2,47464997;-0,00094607
-2,47459997;-0,00094607
-2,47454997;-0,00094607
-2,47449997;-0,00094607
-2,47444997;-0,00094607
-2,47439997;-0,00094607
-2,47434997;-0,00094607
-2,47429997;-0,00094607
-2,47424997;-0,00094607
-2,47419997;-0,00094607
-2,47414997;-0,00094607
-2,47409997;-0,00094607
-2,47404997;0,00799585
-2,47399997;-0,00094607
-2,47394997;-0,00094607
-2,47389997;0,00799585
-2,47384997;-0,00094607
-2,47379997;0,00799585
-2,47374997;0,00799585
-2,47369997;-0,00094607
-2,47364997;-0,00094607
-2,47359997;0,00799585
-2,47354997;-0,00094607
-2,47349997;-0,00094607
-2,47344997;-0,00094607
-2,47339997;-0,00094607
-2,47334997;-0,00094607
-2,47329997;0,00799585
-2,47324997;-0,00094607
-2,47319997;-0,00094607
-2,47314997;-0,00094607
-2,47309997;-0,00094607
-2,47304997;0,00799585
-2,47299997;-0,00094607
-2,47294997;-0,00094607
-2,47289997;-0,00094607
-2,47284997;-0,00094607
-2,47279997;-0,00094607
-2,47274997;-0,00094607
-2,47269997;-0,00094607
-2,47264997;-0,00094607
-2,47259997;0,00799585
-2,47254997;-0,00094607
-2,47249997;0,00799585
-2,47244997;0,00799585
-2,47239997;-0,00094607
-2,47234997;-0,00094607
-2,47229997;-0,00094607
-2,47224997;-0,00094607
-2,47219997;-0,00094607
-2,47214997;-0,00094607
-2,47209997;-0,00094607
-2,47204997;-0,00094607
-2,47199997;-0,00094607
-2,47194997;-0,00094607
-2,47189997;-0,00094607
-2,47184997;0,00799585
-2,47179997;-0,00094607
-2,47174997;-0,00094607
-2,47169997;-0,00094607
-2,47164997;0,00799585
-2,47159997;-0,00094607
-2,47154997;-0,00094607
-2,47149997;0,00799585
-2,47144997;-0,00094607
-2,47139997;-0,00094607
-2,47134997;0,00799585
-2,47129997;-0,00094607
-2,47124997;-0,00094607
-2,47119997;-0,00094607
-2,47114997;0,00799585
-2,47109997;-0,00094607
-2,47104997;-0,00094607
-2,47099997;-0,00094607
-2,47094997;-0,00094607
-2,47089997;-0,00094607
-2,47084997;-0,00094607
-2,47079997;-0,00094607
-2,47074997;-0,00094607
-2,47069997;-0,00094607
-2,47064997;-0,00094607
-2,47059997;-0,00094607
-2,47054997;-0,00094607
-2,47049997;-0,00094607
-2,47044997;-0,00094607
-2,47039997;-0,00094607
-2,47034997;-0,00094607
-2,47029997;-0,00094607
-2,47024997;-0,00094607
-2,47019997;-0,00094607
-2,47014997;-0,00094607
-2,47009997;0,00799585
-2,47004997;-0,00094607
-2,46999997;0,00799585
-2,46994997;-0,00094607
-2,46989997;-0,00094607
-2,46984997;-0,00094607
-2,46979997;-0,00094607
-2,46974997;-0,00094607
-2,46969997;-0,00094607
-2,46964997;-0,00094607
-2,46959997;-0,00094607
-2,46954997;-0,00094607
-2,46949997;0,00799585
-2,46944997;-0,00094607
-2,46939997;-0,00094607
-2,46934997;-0,00094607
-2,46929997;-0,00094607
-2,46924997;-0,00094607
-2,46919997;0,00799585
-2,46914997;-0,00094607
-2,46909997;-0,00094607
-2,46904997;-0,00094607
-2,46899997;-0,00094607
-2,46894997;-0,00094607
-2,46889997;-0,00094607
-2,46884997;0,00799585
-2,46879997;0,00799585
-2,46874997;-0,00094607
-2,46869997;-0,00094607
-2,46864997;-0,00094607
-2,46859997;-0,00094607
-2,46854997;-0,00094607
-2,46849997;-0,00094607
-2,46844997;-0,00094607
-2,46839997;-0,00094607
-2,46834997;-0,00094607
-2,46829997;0,00799585
-2,46824997;0,00799585
-2,46819997;0,00799585
-2,46814997;-0,00094607
-2,46809997;-0,00094607
-2,46804997;-0,00094607
-2,46799997;0,00799585
-2,46794997;-0,00094607
-2,46789997;-0,00094607
-2,46784997;-0,00094607
-2,46779997;-0,00094607
-2,46774997;-0,00094607
-2,46769997;-0,00094607
-2,46764997;-0,00094607
-2,46759997;-0,00094607
-2,46754997;-0,00094607
-2,46749997;-0,00094607
-2,46744997;-0,00094607
-2,46739997;0,00799585
-2,46734997;-0,00094607
-2,46729997;-0,00094607
-2,46724997;-0,00094607
-2,46719997;-0,00094607
-2,46714997;0,00799585
-2,46709997;0,00799585
-2,46704997;-0,00094607
-2,46699997;0,00799585
-2,46694997;-0,00094607
-2,46689997;0,00799585
-2,46684997;-0,00094607
-2,46679997;-0,00094607
-2,46674997;-0,00094607
-2,46669997;-0,00094607
-2,46664997;-0,00094607
-2,46659997;-0,00094607
-2,46654997;-0,00094607
-2,46649997;-0,00094607
-2,46644997;0,00799585
-2,46639997;-0,00094607
-2,46634997;-0,00094607
-2,46629997;-0,00094607
-2,46624997;-0,00094607
-2,46619997;-0,00094607
-2,46614997;-0,00094607
-2,46609997;-0,00094607
-2,46604997;0,00799585
-2,46599997;-0,00094607
-2,46594997;-0,00094607
-2,46589997;-0,00094607
-2,46584997;0,00799585
-2,46579997;-0,00094607
-2,46574997;-0,00094607
-2,46569997;-0,00094607
-2,46564997;-0,00094607
-2,46559997;0,00799585
-2,46554997;0,00799585
-2,46549997;-0,00094607
-2,46544997;-0,00094607
-2,46539997;0,00799585
-2,46534997;0,00799585
-2,46529997;0,00799585
-2,46524997;0,00799585
-2,46519997;-0,00094607
-2,46514997;-0,00094607
-2,46509997;-0,00094607
-2,46504997;0,00799585
-2,46499997;0,00799585
-2,46494997;-0,00094607
-2,46489997;-0,00094607
-2,46484997;0,00799585
-2,46479997;-0,00094607
-2,46474997;-0,00094607
-2,46469997;-0,00094607
-2,46464997;-0,00094607
-2,46459997;-0,00094607
-2,46454997;-0,00094607
-2,46449997;0,00799585
-2,46444997;-0,00094607
-2,46439997;-0,00094607
-2,46434997;-0,00094607
-2,46429997;-0,00094607
-2,46424997;-0,00094607
-2,46419997;-0,00094607
-2,46414997;-0,00094607
-2,46409997;-0,00094607
-2,46404997;-0,00094607
-2,46399997;-0,00094607
-2,46394997;-0,00094607
-2,46389997;-0,00094607
-2,46384997;-0,00094607
-2,46379997;0,00799585
-2,46374997;-0,00094607
-2,46369997;-0,00094607
-2,46364997;-0,00094607
-2,46359997;0,00799585
-2,46354997;-0,00094607
-2,46349997;-0,00094607
-2,46344997;-0,00094607
-2,46339997;-0,00094607
-2,46334997;-0,00094607
-2,46329997;-0,00094607
-2,46324997;-0,00094607
-2,46319997;-0,00094607
-2,46314997;-0,00094607
-2,46309997;-0,00094607
-2,46304997;-0,00094607
-2,46299997;-0,00094607
-2,46294997;-0,00094607
-2,46289997;-0,00094607
-2,46284997;-0,00094607
-2,46279997;-0,00094607
-2,46274997;-0,00094607
-2,46269997;-0,00094607
-2,46264997;-0,00094607
-2,46259997;-0,00094607
-2,46254997;-0,00094607
-2,46249997;-0,00094607
-2,46244997;-0,00094607
-2,46239997;-0,00094607
-2,46234997;-0,00094607
-2,46229997;-0,00094607
-2,46224997;-0,00094607
-2,46219997;-0,00094607
-2,46214997;-0,00094607
-2,46209997;-0,00094607
-2,46204997;-0,00094607
-2,46199997;0,00799585
-2,46194997;0,00799585
-2,46189997;-0,00094607
-2,46184997;-0,00094607
-2,46179997;-0,00094607
-2,46174997;-0,00094607
-2,46169997;-0,00094607
-2,46164997;0,00799585
-2,46159997;0,00799585
-2,46154997;-0,00094607
-2,46149997;-0,00094607
-2,46144997;-0,00094607
-2,46139997;-0,00094607
-2,46134997;-0,00094607
-2,46129997;-0,00094607
-2,46124997;-0,00094607
-2,46119997;0,00799585
-2,46114997;-0,00094607
-2,46109997;-0,00094607
-2,46104997;-0,00094607
-2,46099997;0,00799585
-2,46094997;0,00799585
-2,46089997;-0,00094607
-2,46084997;-0,00094607
-2,46079997;-0,00094607
-2,46074997;-0,00094607
-2,46069997;-0,00094607
-2,46064997;0,00799585
-2,46059997;-0,00094607
-2,46054997;-0,00094607
-2,46049997;-0,00094607
-2,46044997;-0,00094607
-2,46039997;-0,00094607
-2,46034997;-0,00094607
-2,46029997;-0,00094607
-2,46024997;-0,00094607
-2,46019997;-0,00094607
-2,46014997;-0,00094607
-2,46009997;-0,00094607
-2,46004997;-0,00094607
-2,45999997;-0,00094607
-2,45994997;-0,00094607
-2,45989997;-0,00094607
-2,45984997;0,00799585
-2,45979997;-0,00094607
-2,45974997;-0,00094607
-2,45969997;-0,00094607
-2,45964997;-0,00094607
-2,45959997;-0,00094607
-2,45954997;0,00799585
-2,45949997;0,00799585
-2,45944997;-0,00094607
-2,45939997;-0,00094607
-2,45934997;-0,00094607
-2,45929997;-0,00094607
-2,45924997;-0,00094607
-2,45919997;-0,00094607
-2,45914997;-0,00094607
-2,45909997;-0,00094607
-2,45904997;-0,00094607
-2,45899997;-0,00094607
-2,45894997;-0,00094607
-2,45889997;-0,00094607
-2,45884997;-0,00094607
-2,45879997;0,00799585
-2,45874997;-0,00094607
-2,45869997;-0,00094607
-2,45864997;-0,00094607
-2,45859997;-0,00094607
-2,45854997;-0,00094607
-2,45849997;-0,00094607
-2,45844997;-0,00094607
-2,45839997;-0,00094607
-2,45834997;-0,00094607
-2,45829997;0,00799585
-2,45824997;-0,00094607
-2,45819997;-0,00094607
-2,45814997;-0,00094607
-2,45809997;0,00799585
-2,45804997;-0,00094607
-2,45799997;-0,00094607
-2,45794997;-0,00094607
-2,45789997;-0,00094607
-2,45784997;0,00799585
-2,45779997;-0,00094607
-2,45774997;-0,00094607
-2,45769997;-0,00094607
-2,45764997;-0,00094607
-2,45759997;-0,00094607
-2,45754997;-0,00094607
-2,45749997;0,00799585
-2,45744997;0,00799585
-2,45739997;-0,00094607
-2,45734997;0,00799585
-2,45729997;0,00799585
-2,45724997;-0,00094607
-2,45719997;-0,00094607
-2,45714997;-0,00094607
-2,45709997;0,00799585
-2,45704997;-0,00094607
-2,45699997;-0,00094607
-2,45694997;-0,00094607
-2,45689997;-0,00094607
-2,45684997;-0,00094607
-2,45679997;0,00799585
-2,45674997;-0,00094607
-2,45669997;-0,00094607
-2,45664997;-0,00094607
-2,45659997;-0,00094607
-2,45654997;0,00799585
-2,45649997;-0,00094607
-2,45644997;-0,00094607
-2,45639997;-0,00094607
-2,45634997;-0,00094607
-2,45629997;-0,00094607
-2,45624997;-0,00094607
-2,45619997;-0,00094607
-2,45614997;-0,00094607
-2,45609997;-0,00094607
-2,45604997;-0,00094607
-2,45599997;-0,00094607
-2,45594997;-0,00094607
-2,45589997;-0,00094607
-2,45584997;0,00799585
-2,45579997;-0,00094607
-2,45574997;-0,00094607
-2,45569997;-0,00094607
-2,45564997;-0,00094607
-2,45559997;-0,00094607
-2,45554997;-0,00094607
-2,45549997;-0,00094607
-2,45544997;-0,00094607
-2,45539997;-0,00094607
-2,45534997;-0,00094607
-2,45529997;0,00799585
-2,45524997;0,00799585
-2,45519997;0,00799585
-2,45514997;-0,00094607
-2,45509997;-0,00094607
-2,45504997;-0,00094607
-2,45499997;-0,00094607
-2,45494997;-0,00094607
-2,45489997;-0,00094607
-2,45484997;-0,00094607
-2,45479997;-0,00094607
-2,45474997;-0,00094607
-2,45469997;-0,00094607
-2,45464997;0,00799585
-2,45459997;-0,00094607
-2,45454997;-0,00094607
-2,45449997;-0,00094607
-2,45444997;-0,00094607
-2,45439997;-0,00094607
-2,45434997;-0,00094607
-2,45429997;-0,00094607
-2,45424997;-0,00094607
-2,45419997;-0,00094607
-2,45414997;0,00799585
-2,45409997;-0,00094607
-2,45404997;-0,00094607
-2,45399997;-0,00094607
-2,45394997;-0,00094607
-2,45389997;-0,00094607
-2,45384997;0,00799585
-2,45379997;-0,00094607
-2,45374997;-0,00094607
-2,45369997;0,00799585
-2,45364997;-0,00094607
-2,45359997;-0,00094607
-2,45354997;-0,00094607
-2,45349997;-0,00094607
-2,45344997;-0,00094607
-2,45339997;0,00799585
-2,45334997;-0,00094607
-2,45329997;-0,00094607
-2,45324997;-0,00094607
-2,45319997;-0,00094607
-2,45314997;-0,00094607
-2,45309997;-0,00094607
-2,45304997;-0,00094607
-2,45299997;0,00799585
-2,45294997;-0,00094607
-2,45289997;-0,00094607
-2,45284997;-0,00094607
-2,45279997;-0,00094607
-2,45274997;-0,00094607
-2,45269997;0,00799585
-2,45264997;-0,00094607
-2,45259997;-0,00094607
-2,45254997;-0,00094607
-2,45249997;0,00799585
-2,45244997;-0,00094607
-2,45239997;0,00799585
-2,45234997;-0,00094607
-2,45229997;-0,00094607
-2,45224997;-0,00094607
-2,45219997;-0,00094607
-2,45214997;-0,00094607
-2,45209997;-0,00094607
-2,45204997;-0,00094607
-2,45199997;-0,00094607
-2,45194997;-0,00094607
-2,45189997;-0,00094607
-2,45184997;-0,00094607
-2,45179997;-0,00094607
-2,45174997;-0,00094607
-2,45169997;0,00799585
-2,45164997;-0,00094607
-2,45159997;-0,00094607
-2,45154997;-0,00094607
-2,45149997;-0,00094607
-2,45144997;-0,00094607
-2,45139997;-0,00094607
-2,45134997;-0,00094607
-2,45129997;0,00799585
-2,45124997;-0,00094607
-2,45119997;-0,00094607
-2,45114997;-0,00094607
-2,45109997;-0,00094607
-2,45104997;-0,00094607
-2,45099997;-0,00094607
-2,45094997;-0,00094607
-2,45089997;-0,00094607
-2,45084997;-0,00094607
-2,45079997;0,00799585
-2,45074997;0,00799585
-2,45069997;-0,00094607
-2,45064997;-0,00094607
-2,45059997;-0,00094607
-2,45054997;0,00799585
-2,45049997;-0,00094607
-2,45044997;0,00799585
-2,45039997;0,00799585
-2,45034997;-0,00094607
-2,45029997;-0,00094607
-2,45024997;-0,00094607
-2,45019997;-0,00094607
-2,45014997;-0,00094607
-2,45009997;-0,00094607
-2,45004997;-0,00094607
-2,44999997;-0,00094607
-2,44994997;-0,00094607
-2,44989997;-0,00094607
-2,44984997;-0,00094607
-2,44979997;-0,00094607
-2,44974997;-0,00094607
-2,44969997;-0,00094607
-2,44964997;0,00799585
-2,44959997;0,00799585
-2,44954997;-0,00094607
-2,44949997;-0,00094607
-2,44944997;-0,00094607
-2,44939997;-0,00094607
-2,44934997;-0,00094607
-2,44929997;-0,00094607
-2,44924997;0,00799585
-2,44919997;-0,00094607
-2,44914997;-0,00094607
-2,44909997;0,00799585
-2,44904997;-0,00094607
-2,44899997;-0,00094607
-2,44894997;-0,00094607
-2,44889997;-0,00094607
-2,44884997;-0,00094607
-2,44879997;-0,00094607
-2,44874997;-0,00094607
-2,44869997;-0,00094607
-2,44864997;-0,00094607
-2,44859997;-0,00094607
-2,44854997;-0,00094607
-2,44849997;-0,00094607
-2,44844997;-0,00094607
-2,44839997;0,00799585
-2,44834997;-0,00094607
-2,44829997;-0,00094607
-2,44824997;-0,00094607
-2,44819997;-0,00094607
-2,44814997;-0,00094607
-2,44809997;-0,00094607
-2,44804997;-0,00094607
-2,44799997;-0,00094607
-2,44794997;0,00799585
-2,44789997;-0,00094607
-2,44784997;-0,00094607
-2,44779997;-0,00094607
-2,44774997;0,00799585
-2,44769997;-0,00094607
-2,44764997;-0,00094607
-2,44759997;-0,00094607
-2,44754997;0,00799585
-2,44749997;-0,00094607
-2,44744997;-0,00094607
-2,44739997;-0,00094607
-2,44734997;0,00799585
-2,44729997;-0,00094607
-2,44724997;-0,00094607
-2,44719997;-0,00094607
-2,44714997;0,00799585
-2,44709997;-0,00094607
-2,44704997;-0,00094607
-2,44699997;-0,00094607
-2,44694997;-0,00094607
-2,44689997;-0,00094607
-2,44684997;-0,00094607
-2,44679997;-0,00094607
-2,44674997;-0,00094607
-2,44669997;-0,00094607
-2,44664997;-0,00094607
-2,44659997;-0,00094607
-2,44654997;0,00799585
-2,44649997;-0,00094607
-2,44644997;0,00799585
-2,44639997;-0,00094607
-2,44634997;-0,00094607
-2,44629997;-0,00094607
-2,44624997;-0,00094607
-2,44619997;-0,00094607
-2,44614997;-0,00094607
-2,44609997;0,00799585
-2,44604997;0,00799585
-2,44599997;-0,00094607
-2,44594997;-0,00094607
-2,44589997;-0,00094607
-2,44584997;-0,00094607
-2,44579997;0,00799585
-2,44574997;0,00799585
-2,44569997;-0,00094607
-2,44564997;-0,00094607
-2,44559997;-0,00094607
